,method,fold,selected,metric,value
454,equal_impurity_centrality,1,9,A,0.744
455,equal_impurity_centrality,1,9,MCC,0.6161863625333664
456,equal_impurity_centrality,1,10,A,0.756
457,equal_impurity_centrality,1,10,MCC,0.63664389705585
458,equal_impurity_centrality,1,11,A,0.758
459,equal_impurity_centrality,1,11,MCC,0.6390771320951973
460,equal_impurity_centrality,1,12,A,0.75
461,equal_impurity_centrality,1,12,MCC,0.6273196083963803
462,equal_impurity_centrality,1,13,A,0.766
463,equal_impurity_centrality,1,13,MCC,0.6520454735041418
464,equal_impurity_centrality,1,14,A,0.778
465,equal_impurity_centrality,1,14,MCC,0.6692198224530314
466,equal_impurity_centrality,1,15,A,0.78
467,equal_impurity_centrality,1,15,MCC,0.6722550591161656
468,equal_impurity_centrality,1,16,A,0.774
469,equal_impurity_centrality,1,16,MCC,0.6623094629643055
470,equal_impurity_centrality,1,17,A,0.784
471,equal_impurity_centrality,1,17,MCC,0.6772117881255303
472,equal_impurity_centrality,1,18,A,0.782
473,equal_impurity_centrality,1,18,MCC,0.6751065389301799
474,equal_impurity_centrality,1,19,A,0.782
475,equal_impurity_centrality,1,19,MCC,0.6747651854893448
476,relevance_impurity_centrality,1,2,A,0.686
477,relevance_impurity_centrality,1,2,MCC,0.5291360884348996
478,relevance_impurity_centrality,1,3,A,0.702
479,relevance_impurity_centrality,1,3,MCC,0.5529449242958604
480,relevance_impurity_centrality,1,4,A,0.722
481,relevance_impurity_centrality,1,4,MCC,0.5834024492208939
482,relevance_impurity_centrality,1,5,A,0.718
483,relevance_impurity_centrality,1,5,MCC,0.5774459879026769
484,relevance_impurity_centrality,1,6,A,0.744
485,relevance_impurity_centrality,1,6,MCC,0.6160289952918317
486,relevance_impurity_centrality,1,7,A,0.736
487,relevance_impurity_centrality,1,7,MCC,0.6045363330658854
488,relevance_impurity_centrality,1,8,A,0.724
489,relevance_impurity_centrality,1,8,MCC,0.587170181723127
490,relevance_impurity_centrality,1,9,A,0.74
491,relevance_impurity_centrality,1,9,MCC,0.6100071511962469
492,relevance_impurity_centrality,1,10,A,0.76
493,relevance_impurity_centrality,1,10,MCC,0.6426701538314271
494,relevance_impurity_centrality,1,11,A,0.77
495,relevance_impurity_centrality,1,11,MCC,0.6570446798760603
496,relevance_impurity_centrality,1,12,A,0.774
497,relevance_impurity_centrality,1,12,MCC,0.6613816180136256
498,relevance_impurity_centrality,1,13,A,0.778
499,relevance_impurity_centrality,1,13,MCC,0.6693132051501733
500,relevance_impurity_centrality,1,14,A,0.77
501,relevance_impurity_centrality,1,14,MCC,0.656230013215288
502,relevance_impurity_centrality,1,15,A,0.786
503,relevance_impurity_centrality,1,15,MCC,0.681126750620301
504,relevance_impurity_centrality,1,16,A,0.778
505,relevance_impurity_centrality,1,16,MCC,0.6691259074522768
506,relevance_impurity_centrality,1,17,A,0.788
507,relevance_impurity_centrality,1,17,MCC,0.6832242335299386
508,relevance_impurity_centrality,1,18,A,0.776
509,relevance_impurity_centrality,1,18,MCC,0.6660924630108341
510,relevance_impurity_centrality,1,19,A,0.776
511,relevance_impurity_centrality,1,19,MCC,0.6651127896434499
512,support_relevance_centrality,1,2,A,0.686
513,support_relevance_centrality,1,2,MCC,0.5291360884348996
514,support_relevance_centrality,1,3,A,0.692
515,support_relevance_centrality,1,3,MCC,0.5379348055624661
